ZIPCODE,CITY,STATE,COUNTY,LATITUDE,LONGITUDE
77453,Lane City,TX,Wharton,29.1704,-96.0142
77454,Lissie,TX,Wharton,29.5353,-96.2303
77455,Louise,TX,Wharton,29.1491,-96.3924
77462,Newgulf,TX,Wharton,29.2985,-96.2411
77467,Pierce,TX,Wharton,29.2052,-96.1369
77488,Wharton,TX,Wharton,29.3205,-96.0858
79003,Allison,TX,Wheeler,35.642,-100.092
79011,Briscoe,TX,Wheeler,35.5855,-100.1679
79061,Mobeetie,TX,Wheeler,35.5297,-100.4242
79079,Shamrock,TX,Wheeler,35.3153,-100.2722
79096,Wheeler,TX,Wheeler,35.4319,-100.2568
76301,Wichita Falls,TX,Wichita,33.9053,-98.4976
76302,Wichita Falls,TX,Wichita,33.8643,-98.494
76305,Wichita Falls,TX,Wichita,33.9938,-98.5132
76306,Wichita Falls,TX,Wichita,33.9519,-98.5145
76307,Wichita Falls,TX,Wichita,33.8777,-98.4946
76308,Wichita Falls,TX,Wichita,33.8633,-98.534
76309,Wichita Falls,TX,Wichita,33.8931,-98.5343
76310,Wichita Falls,TX,Wichita,33.8581,-98.5755
76311,Sheppard Afb,TX,Wichita,33.9824,-98.5088
76354,Burkburnett,TX,Wichita,34.086,-98.5708
76360,Electra,TX,Wichita,34.0362,-98.9154
76367,Iowa Park,TX,Wichita,33.9424,-98.6745
76369,Kamay,TX,Wichita,34.0234,-98.6877
76364,Harrold,TX,Wilbarger,34.0971,-99.0351
76373,Oklaunion,TX,Wilbarger,34.1456,-99.107
76384,Vernon,TX,Wilbarger,34.1491,-99.303
76385,Vernon,TX,Wilbarger,34.1464,-99.2141
79247,Odell,TX,Wilbarger,34.3452,-99.4196
78561,Lasara,TX,Willacy,26.5613,-97.43
78569,Lyford,TX,Willacy,26.4089,-97.7817
78580,Raymondville,TX,Willacy,26.4792,-97.7967
78590,San Perlita,TX,Willacy,26.4555,-97.5858
78594,Sebastian,TX,Willacy,26.344,-97.8123
78598,Port Mansfield,TX,Willacy,26.543,-97.3743
76527,Florence,TX,Williamson,30.8076,-97.7812
76530,Granger,TX,Williamson,30.7398,-97.4451
76537,Jarrell,TX,Williamson,30.8119,-97.5942
76573,Schwertner,TX,Williamson,30.8055,-97.4705
76574,Taylor,TX,Williamson,30.5807,-97.4401
76578,Thrall,TX,Williamson,30.592,-97.2893
78613,Cedar Park,TX,Williamson,30.4772,-97.8176
78615,Coupland,TX,Williamson,30.4872,-97.3676
78626,Georgetown,TX,Williamson,30.633,-97.6707
78627,Georgetown,TX,Williamson,30.6736,-97.6461
78628,Georgetown,TX,Williamson,30.6922,-97.756
78630,Cedar Park,TX,Williamson,30.6568,-97.6026
78634,Hutto,TX,Williamson,30.5257,-97.5672
78641,Leander,TX,Williamson,30.5835,-97.8575
78642,Liberty Hill,TX,Williamson,30.663,-97.9316
78646,Leander,TX,Williamson,30.6568,-97.6026
78664,Round Rock,TX,Williamson,30.5145,-97.668
78673,Walburg,TX,Williamson,30.7415,-97.5891
78674,Weir,TX,Williamson,30.6747,-97.5929
78680,Round Rock,TX,Williamson,30.6568,-97.6026
78681,Round Rock,TX,Williamson,30.5084,-97.7062
78682,Round Rock,TX,Williamson,30.6568,-97.6026
78683,Round Rock,TX,Williamson,30.6568,-97.6026
78717,Austin,TX,Williamson,30.506,-97.7472
78729,Austin,TX,Williamson,30.4521,-97.7688
78114,Floresville,TX,Wilson,29.1693,-98.1936
78121,La Vernia,TX,Wilson,29.3509,-98.113
78143,Pandora,TX,Wilson,29.2484,-97.8287
78147,Poth,TX,Wilson,29.0619,-98.0825
78160,Stockdale,TX,Wilson,29.2319,-97.9351
78161,Sutherland Springs,TX,Wilson,29.2888,-98.0509
79745,Kermit,TX,Winkler,31.855,-103.0913
79789,Wink,TX,Winkler,31.7527,-103.1561
76023,Boyd,TX,Wise,33.0594,-97.5868
76071,Newark,TX,Wise,33.007,-97.4923
76073,Paradise,TX,Wise,33.0826,-97.6974
76078,Rhome,TX,Wise,33.054,-97.4817
76225,Alvord,TX,Wise,33.3698,-97.6885
76234,Decatur,TX,Wise,33.2351,-97.574
76246,Greenwood,TX,Wise,33.407,-97.4716
76267,Slidell,TX,Wise,33.378,-97.3922
76426,Bridgeport,TX,Wise,33.187,-97.781
76431,Chico,TX,Wise,33.3193,-97.8031
75444,Golden,TX,Wood,32.7299,-95.5636
75494,Winnsboro,TX,Wood,32.9146,-95.2726
75497,Yantis,TX,Wood,32.9257,-95.5311
75765,Hawkins,TX,Wood,32.6439,-95.222
75773,Mineola,TX,Wood,32.6661,-95.487
75783,Quitman,TX,Wood,32.8049,-95.4302
79323,Denver City,TX,Yoakum,32.9711,-102.8313
79355,Plains,TX,Yoakum,33.1894,-102.8294
79376,Tokio,TX,Yoakum,33.1826,-102.5768
76372,Newcastle,TX,Young,33.1901,-98.7446
76374,Olney,TX,Young,33.3601,-98.7427
76450,Graham,TX,Young,33.0993,-98.5832
76460,Loving,TX,Young,33.2689,-98.5024
76481,South Bend,TX,Young,33.0052,-98.6892
78067,San Ygnacio,TX,Zapata,27.1583,-99.3202
78076,Zapata,TX,Zapata,26.8897,-99.2506
78564,Lopeno,TX,Zapata,26.9454,-99.204
78829,Batesville,TX,Zavala,28.9286,-99.6115
78839,Crystal City,TX,Zavala,28.687,-99.8264
78872,La Pryor,TX,Zavala,28.9488,-99.8507
75084,Irving,TX,,32.8137,-96.9485
75156,Mabank,TX,Henderson,32.2972,-96.1184
75334,Dallas,TX,,32.6746,-96.6198
75340,Dallas,TX,,32.7699,-96.8641
75343,Dallas,TX,,32.7699,-96.8641
75344,Dallas,TX,,32.7825,-96.7986
75358,Dallas,TX,,32.7942,-96.7652
75369,Dallas,TX,,32.7835,-96.8001
75797,Big Sandy,TX,,32.5765,-95.1313
75957,Magnolia Springs,TX,,30.7629,-94.0709
76000,Arlington,TX,,32.6945,-97.1275
76166,Fort Worth,TX,,32.7539,-97.3362
76303,Wichita Falls,TX,,33.9002,-98.4609
76304,Wichita Falls,TX,,33.9319,-98.4992
76359,Elbert,TX,,33.0157,-99.0552
76383,Vera,TX,,33.6337,-99.8039
76456,Hasse,TX,,31.9082,-98.6579
76517,Ben Arnold,TX,,30.9635,-96.9876
76576,Gatesville,TX,,31.434,-97.7478
76625,Birome,TX,,31.8553,-96.9429
76796,Waco,TX,,31.5915,-97.0823
76889,Whon,TX,,31.6446,-99.3112
77246,Houston,TX,,29.6403,-95.4359
77247,Houston,TX,,29.6403,-95.4359
77250,Houston,TX,,29.7629,-95.3629
77260,Houston,TX,,29.7687,-95.3867
77276,Houston,TX,,29.7575,-95.3668
77278,Houston,TX,,29.7699,-95.5113
77285,Houston,TX,,29.7554,-95.3678
77286,Houston,TX,,29.6745,-95.3679
77294,Houston,TX,,29.8615,-95.2476
77296,Houston,TX,,29.7626,-95.3641
77711,Lumberton,TX,,30.2595,-94.2012
78541,Edinburg,TX,Hidalgo,26.2959,-98.1641
78574,Mission,TX,Hidalgo,26.2183,-98.327
78633,Georgetown,TX,,30.7177,-97.7543
78743,Austin,TX,,30.2668,-97.7426
78798,Austin,TX,,30.3718,-97.6826
78799,Austin,TX,,30.2962,-97.757
78835,Del Rio,TX,,29.8489,-100.8824
78964,Winchester,TX,,30.009,-97.0135
79161,Amarillo,TX,,35.1885,-101.8165
79173,Amarillo,TX,,35.1885,-101.8165
79176,Amarillo,TX,,35.1885,-101.8165
79177,Amarillo,TX,,35.1885,-101.8165
79188,Amarillo,TX,,35.1885,-101.8165
79260,Crowell,TX,,33.7585,-99.6602
79321,Cone,TX,,33.5995,-101.3555
79489,Reese Air Force Base,TX,,33.5936,-102.0291
79542,Peacock,TX,,33.2562,-100.4222
79709,Midland,TX,,32.0265,-102.1002
79767,Odessa,TX,,31.8744,-102.3483
